企業情報_1_名前,企業情報_2_サイト,企業情報_3_求人サイト企業情報,連絡先_1_住所,連絡先_2,連絡先_3,連絡先_4
株式会社N-Basic,http://www.n-basic.com,https://employment.en-japan.com/desc_1036474/?PK=40E25E&arearoute=1,■神戸HDC店/〒650-0044/兵庫県神戸市中央区東川崎町1-2-2神戸ハーバーランド内 HDC神戸（ハウジング・デザイン・センター神戸）4F,採用担当,078-351-2290,
ソイルメックジャパン株式会社,http://www.soilmec-j.com/,https://employment.en-japan.com/desc_1023349/?PK=40E25E&arearoute=1,【本社】/〒103-0014/東京都中央区日本橋蛎殻町1-29-6 水天宮前東急ビル7F,採用担当,03-5643-1271,
株式会社河北本店,https://kawakita.recruit-jp.com/,https://employment.en-japan.com/desc_1023998/?PK=40E25E&arearoute=1,【本社】〒860-0824/熊本県熊本市中央区十禅寺1-4-1,総務　大久保・古澤,096-325-1212,
株式会社モーターネット,http://www.motornet.jp/,https://employment.en-japan.com/desc_1026236/?PK=40E25E&arearoute=1,■本社/〒452-0962/愛知県清須市春日焼田77,人事,052-401-8687,
株式会社エンターメディア,https://www.entermedia.co.jp/,https://employment.en-japan.com/desc_1026736/?PK=40E25E&arearoute=1,〒107-0052/東京都港区赤坂8-5-34　TODA BUILDING青山4F,採用担当,050-3852-3333,
株式会社デジタル・ナレッジ,https://www.digital-knowledge.co.jp/,https://employment.en-japan.com/desc_1028299/?PK=40E25E&arearoute=1,〒110-0005/東京都台東区上野5-3-4　eラーニング・ラボ 秋葉原,採用担当,03-5846-2131,
株式会社エヌオーシー,http://www.j-noc.co.jp,https://employment.en-japan.com/desc_1032270/?PK=40E25E&arearoute=1,【本社】/〒534-0025/大阪市都島区片町2-10-16 ビービーエス京橋ビル3F,採用担当,06-4800-6552,
三協精器工業株式会社,http://www.sankyo-seiki.co.jp/,https://employment.en-japan.com/desc_1032310/?PK=40E25E&arearoute=1,【本社】/〒533-0006/大阪市東淀川区上新庄3-19-75,採用担当,06-6322-2931,
株式会社StyleDesign,https://www.style-design-house.com/,https://employment.en-japan.com/desc_1032607/?PK=40E25E&arearoute=1,本社／〒300-4522 茨城県筑西市向上野690-3,渡邉,0296-52-0096,
株式会社ENDGE,,https://employment.en-japan.com/desc_1033246/?PK=40E25E&arearoute=1,【営業所】/〒104-0061 /東京都中央区銀座8-17-5 アイオス銀座901,採用担当,03-3541-3177,
ハウスレップトーキョー株式会社,https://www.houserep-tokyo.com/,https://employment.en-japan.com/desc_1033461/?PK=40E25E&arearoute=1,【本社】東京都渋谷区広尾3丁目13-1-3F/（新オフィスの住所：東京都渋谷区広尾1-4-15-301）,採用担当,03-6427-5860,
株式会社インフィニティ,https://infinity-k.co.jp,https://employment.en-japan.com/desc_1034158/?PK=40E25E&arearoute=1,■京都本社/〒604-8151/京都府京都市中京区蛸薬師通烏丸西入橋弁慶町222ヒライビル 3F//■京都烏丸営業所/〒604-8162/京都府京都市中京区烏丸通蛸薬師上ル七観音町637インターワンプレイス烏丸 4F//■東京池袋営業所/〒171-0014/東京都豊島区池袋2-55-12セピア池袋2 2F,採用担当,＜京都本社＞075-257-7580　＜京都烏丸営業所＞075-257-7560　＜東京池袋営業所＞03-5953-5315,enjapan-saiyo@infinity-k.co.jp
株式会社グレンフィールド,https://www.zeque.net/,https://employment.en-japan.com/desc_1034439/?PK=40E25E&arearoute=1,【本社】/〒577-0037　大阪府東大阪市御厨西ノ町2-1-3,採用担当,06-6783-6417,
千趣会コールセンター株式会社 千葉センター,http://www.senshukai-cc.co.jp/,https://employment.en-japan.com/desc_1034573/?PK=40E25E&arearoute=1,千葉センター／〒270-1334 千葉県印西市西の原3-3,採用担当,0476-47-5906,
株式会社KSマテリアル,https://www.ks-material.co.jp,https://employment.en-japan.com/desc_1034583/?PK=40E25E&arearoute=1,〒222-0033/神奈川県横浜市港北区新横浜2-12-11　光正第3ビル4F,採用担当,045-472-7033,
株式会社ギャルソンヌ,http://www.garconne.co.jp/,https://employment.en-japan.com/desc_1034595/?PK=40E25E&arearoute=1,〒136-0071/東京都江東区亀戸1-25-5,採用担当,03-3636-1171,
株式会社CUEPOINT,http://cuepointgroup.com,https://employment.en-japan.com/desc_1034605/?PK=40E25E&arearoute=1,＜本社＞/〒153-0062/東京都目黒区三田2-7-6 目黒フラット 203,採用担当,03-6452-4755,
株式会社バッファローウイングズ,http://buffalowingz.co.jp/,https://employment.en-japan.com/desc_1034650/?PK=40E25E&arearoute=1,【本社】/〒441-8077/愛知県豊橋市神野新田町字キノ割18‐1,採用担当,0532-35-7608,
冨洋設計株式会社,http://www.fuyou.co.jp/,https://employment.en-japan.com/desc_1034746/?PK=40E25E&arearoute=1,九州支社／〒810-0001　福岡県福岡市中央区天神5-7-3 福岡天神北ビル8F,採用担当,092-781-0336,
山川産業株式会社,http://www.yks-net.co.jp,https://employment.en-japan.com/desc_1034836/?PK=40E25E&arearoute=1,〒660-0805/兵庫県尼崎市西長洲町1-3-27,採用担当者　岩井,06-4868-1560,
三協ハウジング株式会社,https://www.sankyo-housing.jp/,https://employment.en-japan.com/desc_1034869/?PK=40E25E&arearoute=1,神奈川県横須賀市追浜町1丁目37番地,採用担当,046-866-2100,
SHINWAグループ（株式会社ガレージ新和・株式会社ユーロフランス・株式会社CAS）,https://g-shinwa.co.jp/,https://employment.en-japan.com/desc_1034882/?PK=40E25E&arearoute=1,＜今回のSHINWAグループの合同募集の応募受付は、株式会社ガレージ新和が行ないます＞/〒442-0038/愛知県豊川市光陽町45,SHINWAグループ　採用窓口,0533-84-7582,
原田国際特許商標事務所,https://tokkyo-shinsei.com,https://employment.en-japan.com/desc_1034937/?PK=40E25E&arearoute=1,【本社】/〒330-0071/埼玉県さいたま市浦和区上木崎1-10-17 三村K2ビル5F,採用担当,048-829-9749,
株式会社ネクストトライ,http://www.kurakoko.com/,https://employment.en-japan.com/desc_1034972/?PK=40E25E&arearoute=1,【本店】/愛知県名古屋市千種区池下1-11-21　サンコート池下1F,採用担当,052-762-1191,
プリペット株式会社,http://www.pripet.jp/index.html,https://employment.en-japan.com/desc_1035379/?PK=B2BBCD&arearoute=1,〒349-0133/埼玉県蓮田市大字閏戸520,山岸,090-8452-7092,k.yamagishi@pripet.jp
株式会社アイ・シー・アール,http://www.aicr.co.jp/,https://employment.en-japan.com/desc_1035385/?PK=B2BBCD&arearoute=1,【本社】/〒461-0005/愛知県名古屋市東区東桜2-10-1 ヤハギ東桜 2階,採用担当,0570-011-580,
ワイエス・ホームグループ,http://www.yshome.jp/,https://employment.en-japan.com/desc_1035507/?PK=B2BBCD&arearoute=1,★今回のワイエス・ホームグループの合同募集の応募受付は、株式会社ワイエス・ホームが行ないます。//〒181-0013/東京都三鷹市下連雀3丁目27-11 クレールミハラ5F,堀内・河西,0422-76-7855,
株式会社ENT,https://e-ent.co.jp/,https://employment.en-japan.com/desc_1035534/?PK=B2BBCD&arearoute=1,大阪本社：大阪府東大阪市西堤1-7-21,採用担当（山口）,06-4308-8715,
株式会社ニイミ時計店,http://www.j-niimi.co.jp/,https://employment.en-japan.com/desc_1036054/?PK=B2BBCD&arearoute=1,■本店/〒475-0853/愛知県半田市南末広町120-1,採用担当者,0569-22-4771,
株式会社エスティーエス,https://sts-net.co.jp,https://employment.en-japan.com/desc_1036296/?PK=B2BBCD&arearoute=1,〒354-0044/埼玉県入間郡三芳町北永井437-1,採用担当,049-258-2070,
株式会社ミニミニ岐阜,http://minimini.jp/corp/gifu/,https://employment.en-japan.com/desc_1036433/?PK=B2BBCD&arearoute=1,【本社】/〒500-8269　岐阜県岐阜市茜部中島3-77-1,058-275-3032,,
株式会社南雲ハウジング,http://www.nagumo-h.co.jp/,https://employment.en-japan.com/desc_1023410/?PK=B2BBCD&arearoute=1,■松戸本社/千葉県松戸市小金きよしヶ丘3‐7‐20,採用担当,0120-06-1179,
エイディ・アンド・エム株式会社,https://adandm.jp/,https://employment.en-japan.com/desc_1030000/?PK=B2BBCD&arearoute=1,《本社》/東京都港区新橋2-20-15 新橋駅前ビル1号館5F,採用担当, 03-5537-8310,
株式会社関西みらい銀行,https://www.kansaimiraibank.co.jp/,https://employment.en-japan.com/desc_1031206/?PK=B2BBCD&arearoute=1,〒541-0051/大阪市中央区備後町2丁目2番1号,人事部　採用グループ,06-7638-5321,
株式会社アモン,http://www.amon-kk.com/,https://employment.en-japan.com/desc_1032843/?PK=B2BBCD&arearoute=1,大阪本社・メディア事業本部／大阪府大阪市淀川区宮原5-1-28　新大阪八千代ビル別館2階,採用担当,06-6150-6070,
金之橋ヒューマンブリッヂ株式会社,,https://employment.en-japan.com/desc_1034331/?PK=B2BBCD&arearoute=1,＜本社＞/〒812-0013/福岡市博多区博多駅東1-1-25 宝ビル504,採用担当,092-401-1677,
株式会社スリーストン,http://www.3stone.co.jp/,https://employment.en-japan.com/desc_1034569/?PK=B2BBCD&arearoute=1,【本社】/〒110-0015/東京都台東区東上野3-13-5　深谷ビル101,採用担当,03-5826-4805,
株式会社小平ケミカル,https://www.kodaira-chemical.co.jp/,https://employment.en-japan.com/desc_1036347/?PK=B2BBCD&arearoute=1,■本社/〒189-0024/東京都東村山市富士見町2-12-27,採用担当,0428-43-5368,
株式会社アシスト,http://www.assist-japan.co.jp,https://employment.en-japan.com/desc_1035066/?PK=B2BBCD&arearoute=1,〒231-0801/横浜市中区新山下3-3-46,小笠原,045-228-7694,
株式会社アドバンス,http://www.adovance.co.jp,https://employment.en-japan.com/desc_1022119/?PK=B2BBCD&arearoute=1,〒301-0001/茨城県龍ケ崎市久保台2-2-1,採用担当,0297-66-9099,
四国西濃運輸株式会社,https://www.seino.co.jp/,https://employment.en-japan.com/desc_1022713/?PK=B2BBCD&arearoute=1,【本社】/〒791-0288/愛媛県東温市上村甲980,労務部労務課,0120-459-199,
株式会社ベストエデュケーションズ,,https://employment.en-japan.com/desc_1023246/?PK=B2BBCD&arearoute=1,【本社】/〒567-0034/大阪府茨木市中穂積1-1-59-201　茨木中穂積ビル2F,採用担当,072-665-9533,
株式会社アープ,https://www.arp-corp.co.jp/,https://employment.en-japan.com/desc_1023645/?PK=B2BBCD&arearoute=1,＜本社＞/〒101-0052/東京都千代田区神田小川町3-8 神田駿河台ビル 6F,採用担当,03-5259-5891,
株式会社住まいるリフォーム,https://s-reform1.co.jp/,https://employment.en-japan.com/desc_1033499/?PK=B2BBCD&arearoute=1,〒438-0081/静岡県磐田市緑ヶ丘9-1,採用担当,0538-30-6584,
株式会社ビルプランナー,https://www.bldplanner.co.jp/,https://employment.en-japan.com/desc_1034159/?PK=B2BBCD&arearoute=1,【本社】/〒460-0002/愛知県名古屋市中区丸の内2-18-14,採用担当,052-218-4555,
株式会社東京海上日動キャリアサービス コールセンター営業部,https://www.tcshaken.co.jp,https://employment.en-japan.com/desc_1034854/?PK=B2BBCD&arearoute=1,【本社】〒160-0022/東京都新宿区新宿6-27-30　新宿イーストサイドスクエア6F,採用担当,03-6233-2250,
株式会社プリンセススクゥエアー,http://www.princess-square.co.jp/,https://employment.en-japan.com/desc_1035350/?PK=B2BBCD&arearoute=1,【本社】/〒151-0053/東京都渋谷区代々木2-10-8 ケイアイ新宿ビル9F,採用担当,03-3377-4981,
株式会社イディアライズコーポレーション,http://www.idearise.co.jp,https://employment.en-japan.com/desc_1035475/?PK=B2BBCD&arearoute=1,【本社】/〒150-0002/東京都渋谷区渋谷1-3-9　ヒューリック渋谷一丁目ビル4F,採用担当,0120-337-400 (携帯電話からでもつながります),
伊藤ハムミート販売西株式会社,https://www.itoham-mhwest.com/,https://employment.en-japan.com/desc_1036188/?PK=B2BBCD&arearoute=1,【本社】/〒663-8586/兵庫県西宮市高畑町4-27,採用担当,0798-66-1135,
株式会社カットツイン,http://www.cuttwin.co.jp/,https://employment.en-japan.com/desc_1036587/?PK=B2BBCD&arearoute=1,【大阪本社】/〒569-1123/大阪府高槻市芥川町1-7-26　カワノビル,採用担当者,0120-81-5138,
株式会社ジーアフター,http://www.g-after.co.jp/,https://employment.en-japan.com/desc_1019921/?PK=B2BBCD&arearoute=1,本社／千葉県船橋市葛飾町2-380-5 第2ヤマゲンビル 3階,採用担当,047-407-1950,
株式会社CS-C,http://s-cs-c.com,https://employment.en-japan.com/desc_1022140/?PK=B2BBCD&arearoute=1,〒108-0023/東京都港区芝浦4-13-23 MS芝浦ビル12F,採用担当,03-5730-1110,
株式会社GRAND CITY,https://www.grandcity.jp/,https://employment.en-japan.com/desc_1031935/?PK=B2BBCD&arearoute=1,〒150-0043　東京都渋谷区道玄坂1-12-1　渋谷マークシティウエスト18F,採用担当,03-6415-3270,
フライスター株式会社,http://www.frystar.co.jp/,https://employment.en-japan.com/desc_1032060/?PK=B2BBCD&arearoute=1,【本社】/〒222-0033　神奈川県横浜市港北区新横浜3丁目6番1号 新横浜SRビル7階,採用担当,045-474-3760,
株式会社DNPハイパーテック（大日本印刷グループ）,https://www.hypertech.co.jp/,https://employment.en-japan.com/desc_1032257/?PK=B2BBCD&arearoute=1,〒600-8813/京都府京都市下京区中堂寺南町134 京都リサーチパーク （公財）京都高度技術研究所5F,採用担当,075-322-1228(代表番号),
株式会社ONE,https://www.saiyou-one.jp/,https://employment.en-japan.com/desc_1032366/?PK=B2BBCD&arearoute=1,【東京本社】/〒160-0022/東京都新宿区新宿4-3-25 TOKYU REIT　新宿ビル4F,採用担当,0120-186-940,
極東油業株式会社,http://kyokuto-yugyo.jp/,https://employment.en-japan.com/desc_1032724/?PK=B2BBCD&arearoute=1,【本社】大阪府大阪市都島区片町1-5-4　栄ビル6F,採用担当,06-6356-1581,
株式会社あさの,https://shouga.jp/,https://employment.en-japan.com/desc_1033414/?PK=B2BBCD&arearoute=1,■本社/〒782-0033 高知県香美市土佐山田町旭町1丁目5-25,吉本,0887-53-2504,
JetB株式会社,https://jetb.co.jp/,https://employment.en-japan.com/desc_1033500/?PK=B2BBCD&arearoute=1,【本社】/〒150-0031/東京都渋谷区桜丘町4-23　渋谷桜丘ビル10F,採用担当,03-5459-3053,
株式会社ファル・メイト,https://www.pharmate.jp/,https://employment.en-japan.com/desc_1033752/?PK=B2BBCD&arearoute=1,【東京支社】/〒108-0075/東京都港区港南2-16-4　品川グランドセントラルタワー4F,採用担当,03-6433-2766,
株式会社エクストリンク,https://www.extlink.co.jp/,https://employment.en-japan.com/desc_1034318/?PK=B2BBCD&arearoute=1,【大阪本社】/〒530-0057/大阪府大阪市北区曽根崎2-3-5 梅新第一生命ビルディング16F,米谷（ヨネタニ）,0120-025-633,
株式会社キューボ,https://cubogroup.info/,https://employment.en-japan.com/desc_1034571/?PK=B2BBCD&arearoute=1,〒150-0043/東京都渋谷区道玄坂2丁目10-7新大宗ビル3F,採用担当,050-1746-6666,
株式会社アンサー倶楽部,https://answerclub.co.jp/,https://employment.en-japan.com/desc_1035035/?PK=B2BBCD&arearoute=1,【本社】/福岡県北九州市小倉北区浅野2丁目-15-46-2F,採用担当,093-953-9927,
株式会社グランドジャパン,http://www.grand-japan.co.jp/,https://employment.en-japan.com/desc_1035455/?PK=B2BBCD&arearoute=1,【本社】/〒220-0011/神奈川県横浜市西区高島2-6-32　横浜東口ウィスポートビル13F,採用担当,045-440-1121,
株式会社サカイ引越センター 中部ブロック（東証一部上場）,http://www.hikkoshi-sakai.co.jp/,https://employment.en-japan.com/desc_1031138/?PK=B2BBCD&arearoute=1,【中日本本部】/〒465-0015/愛知県名古屋市名東区若葉台811,採用担当,052-760-0512,
